Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
1
cuda:1
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=8, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 2.3426 	 LR 0.0099 	 Train images 1250 	 Round   1
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 2.4962 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 2.3402 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 2.1968 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 2.0263 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 1.9133 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 1.9503 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 1.8171 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 1.8026 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 1.7248 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 1.6662 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 1.7224 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 1.6795 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 1.6038 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 1.5570 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 1.6388 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 1.5050 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 1.4810 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 1.5009 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 1.5019 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 1.5229 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 1.4403 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 1.4473 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 1.3657 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 1.3769 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 1.3751 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 1.3688 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 1.3902 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 1.2975 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 1.2910 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 1.0741 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 1.0117 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 0.9891 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 0.9628 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 0.9533 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 0.9356 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 0.8953 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 0.8776 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 0.8716 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 0.8769 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 0.8216 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 0.8296 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 0.8266 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 0.7985 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 0.7801 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 0.7439 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 0.7784 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 0.7256 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 0.7174 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 0.7037 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 0.6787 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR10.
Finished computations with time: 0:09:32.975981

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 2.5232 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 1.9314 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 1.8146 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 1.6960 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 1.5409 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 1.4721 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 1.4274 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 1.3272 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 1.3517 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 1.2644 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 1.2298 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 1.1297 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 1.0332 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 0.9880 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 0.9311 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 0.8775 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 0.8433 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 0.7883 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 0.7318 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 0.6106 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 0.5823 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 0.5648 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 0.5439 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 0.4911 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 0.4299 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 0.3638 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 0.4367 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 0.3456 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 0.2636 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 0.1727 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 0.1375 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 0.1268 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 0.1205 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 0.1192 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 0.1089 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 0.1000 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 0.0972 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 0.0973 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 0.0944 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 0.0887 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 0.0824 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 0.0791 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 0.0785 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 0.0739 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 0.0734 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 0.0700 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 0.0671 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 0.0661 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 0.0664 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 0.0622 	 LR 0.0008 	 Train images 1250 	 Round  50
Device 10 	 Train loss 0.0588 	 LR 0.0008 	 Train images 1250 	 Round  51
Device 10 	 Train loss 0.0623 	 LR 0.0008 	 Train images 1250 	 Round  52
Device 10 	 Train loss 0.0568 	 LR 0.0008 	 Train images 1250 	 Round  53
Device 10 	 Train loss 0.0549 	 LR 0.0008 	 Train images 1250 	 Round  54
Device 10 	 Train loss 0.0522 	 LR 0.0008 	 Train images 1250 	 Round  55
Device 10 	 Train loss 0.0512 	 LR 0.0008 	 Train images 1250 	 Round  56
Device 10 	 Train loss 0.0511 	 LR 0.0008 	 Train images 1250 	 Round  57
Device 10 	 Train loss 0.0513 	 LR 0.0008 	 Train images 1250 	 Round  58
Device 10 	 Train loss 0.0509 	 LR 0.0007 	 Train images 1250 	 Round  59
Device 10 	 Train loss 0.0481 	 LR 0.0007 	 Train images 1250 	 Round  60
Device 10 	 Train loss 0.0499 	 LR 0.0007 	 Train images 1250 	 Round  61
Device 10 	 Train loss 0.0452 	 LR 0.0007 	 Train images 1250 	 Round  62
Device 10 	 Train loss 0.0486 	 LR 0.0007 	 Train images 1250 	 Round  63
Device 10 	 Train loss 0.0466 	 LR 0.0007 	 Train images 1250 	 Round  64
Device 10 	 Train loss 0.0419 	 LR 0.0007 	 Train images 1250 	 Round  65
Device 10 	 Train loss 0.0417 	 LR 0.0007 	 Train images 1250 	 Round  66
Device 10 	 Train loss 0.0442 	 LR 0.0007 	 Train images 1250 	 Round  67
Device 10 	 Train loss 0.0435 	 LR 0.0007 	 Train images 1250 	 Round  68
Device 10 	 Train loss 0.0371 	 LR 0.0007 	 Train images 1250 	 Round  69
Device 10 	 Train loss 0.0393 	 LR 0.0007 	 Train images 1250 	 Round  70
Device 10 	 Train loss 0.0384 	 LR 0.0007 	 Train images 1250 	 Round  71
Device 10 	 Train loss 0.0396 	 LR 0.0007 	 Train images 1250 	 Round  72
Device 10 	 Train loss 0.0391 	 LR 0.0006 	 Train images 1250 	 Round  73
Device 10 	 Train loss 0.0360 	 LR 0.0006 	 Train images 1250 	 Round  74
Device 10 	 Train loss 0.0398 	 LR 0.0006 	 Train images 1250 	 Round  75
Device 10 	 Train loss 0.0353 	 LR 0.0006 	 Train images 1250 	 Round  76
Device 10 	 Train loss 0.0350 	 LR 0.0006 	 Train images 1250 	 Round  77
Device 10 	 Train loss 0.0342 	 LR 0.0006 	 Train images 1250 	 Round  78
Device 10 	 Train loss 0.0339 	 LR 0.0006 	 Train images 1250 	 Round  79
Device 10 	 Train loss 0.0328 	 LR 0.0006 	 Train images 1250 	 Round  80
Device 10 	 Train loss 0.0342 	 LR 0.0006 	 Train images 1250 	 Round  81
Device 10 	 Train loss 0.0324 	 LR 0.0006 	 Train images 1250 	 Round  82
Device 10 	 Train loss 0.0298 	 LR 0.0006 	 Train images 1250 	 Round  83
Device 10 	 Train loss 0.0310 	 LR 0.0006 	 Train images 1250 	 Round  84
Device 10 	 Train loss 0.0306 	 LR 0.0006 	 Train images 1250 	 Round  85
Device 10 	 Train loss 0.0318 	 LR 0.0006 	 Train images 1250 	 Round  86
Device 10 	 Train loss 0.0347 	 LR 0.0006 	 Train images 1250 	 Round  87
Device 10 	 Train loss 0.0294 	 LR 0.0006 	 Train images 1250 	 Round  88
Device 10 	 Train loss 0.0320 	 LR 0.0006 	 Train images 1250 	 Round  89
Device 10 	 Train loss 0.0286 	 LR 0.0005 	 Train images 1250 	 Round  90
Device 10 	 Train loss 0.0302 	 LR 0.0005 	 Train images 1250 	 Round  91
Device 10 	 Train loss 0.0310 	 LR 0.0005 	 Train images 1250 	 Round  92
Device 10 	 Train loss 0.0271 	 LR 0.0005 	 Train images 1250 	 Round  93
Device 10 	 Train loss 0.0295 	 LR 0.0005 	 Train images 1250 	 Round  94
Device 10 	 Train loss 0.0273 	 LR 0.0005 	 Train images 1250 	 Round  95
Device 10 	 Train loss 0.0268 	 LR 0.0005 	 Train images 1250 	 Round  96
Device 10 	 Train loss 0.0272 	 LR 0.0005 	 Train images 1250 	 Round  97
Device 10 	 Train loss 0.0300 	 LR 0.0005 	 Train images 1250 	 Round  98
Device 10 	 Train loss 0.0274 	 LR 0.0005 	 Train images 1250 	 Round  99
Device 10 	 Train loss 0.0284 	 LR 0.0005 	 Train images 1250 	 Round 100
Defense none on Dataset CIFAR10.
Finished computations with time: 0:11:48.814524

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 2.4028 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 1.9928 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 1.8797 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 1.7982 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 1.5979 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 1.6081 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 1.5028 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 1.4600 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 1.4884 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 1.4029 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 1.3990 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 1.3290 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 1.2419 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 1.1984 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 1.1191 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 1.0936 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 1.0574 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 0.9821 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 0.9843 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 0.9021 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 0.8440 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 0.8524 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 0.7828 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 0.7900 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 0.7644 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 0.7061 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 0.7545 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 0.6523 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 0.6383 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 0.5072 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 0.4714 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 0.4484 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 0.4288 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 0.4244 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 0.4175 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 0.3957 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 0.3937 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 0.3900 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 0.3692 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 0.3664 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 0.3406 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 0.3332 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 0.3348 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 0.3162 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 0.3113 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 0.3108 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 0.2914 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 0.2803 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 0.2786 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 0.2730 	 LR 0.0008 	 Train images 1250 	 Round  50
Device 10 	 Train loss 0.2664 	 LR 0.0008 	 Train images 1250 	 Round  51
Device 10 	 Train loss 0.2567 	 LR 0.0008 	 Train images 1250 	 Round  52
Device 10 	 Train loss 0.2417 	 LR 0.0008 	 Train images 1250 	 Round  53
Device 10 	 Train loss 0.2348 	 LR 0.0008 	 Train images 1250 	 Round  54
Device 10 	 Train loss 0.2256 	 LR 0.0008 	 Train images 1250 	 Round  55
Device 10 	 Train loss 0.2320 	 LR 0.0008 	 Train images 1250 	 Round  56
Device 10 	 Train loss 0.2081 	 LR 0.0008 	 Train images 1250 	 Round  57
Device 10 	 Train loss 0.2031 	 LR 0.0008 	 Train images 1250 	 Round  58
Device 10 	 Train loss 0.1936 	 LR 0.0007 	 Train images 1250 	 Round  59
Device 10 	 Train loss 0.1910 	 LR 0.0007 	 Train images 1250 	 Round  60
Device 10 	 Train loss 0.1876 	 LR 0.0007 	 Train images 1250 	 Round  61
Device 10 	 Train loss 0.1734 	 LR 0.0007 	 Train images 1250 	 Round  62
Device 10 	 Train loss 0.1710 	 LR 0.0007 	 Train images 1250 	 Round  63
Device 10 	 Train loss 0.1667 	 LR 0.0007 	 Train images 1250 	 Round  64
Device 10 	 Train loss 0.1604 	 LR 0.0007 	 Train images 1250 	 Round  65
Device 10 	 Train loss 0.1486 	 LR 0.0007 	 Train images 1250 	 Round  66
Device 10 	 Train loss 0.1516 	 LR 0.0007 	 Train images 1250 	 Round  67
Device 10 	 Train loss 0.1472 	 LR 0.0007 	 Train images 1250 	 Round  68
Device 10 	 Train loss 0.1306 	 LR 0.0007 	 Train images 1250 	 Round  69
Device 10 	 Train loss 0.1306 	 LR 0.0007 	 Train images 1250 	 Round  70
Device 10 	 Train loss 0.1289 	 LR 0.0007 	 Train images 1250 	 Round  71
Device 10 	 Train loss 0.1295 	 LR 0.0007 	 Train images 1250 	 Round  72
Device 10 	 Train loss 0.1195 	 LR 0.0006 	 Train images 1250 	 Round  73
Device 10 	 Train loss 0.1148 	 LR 0.0006 	 Train images 1250 	 Round  74
Device 10 	 Train loss 0.1139 	 LR 0.0006 	 Train images 1250 	 Round  75
Device 10 	 Train loss 0.1095 	 LR 0.0006 	 Train images 1250 	 Round  76
Device 10 	 Train loss 0.1030 	 LR 0.0006 	 Train images 1250 	 Round  77
Device 10 	 Train loss 0.0996 	 LR 0.0006 	 Train images 1250 	 Round  78
Device 10 	 Train loss 0.1021 	 LR 0.0006 	 Train images 1250 	 Round  79
Device 10 	 Train loss 0.0975 	 LR 0.0006 	 Train images 1250 	 Round  80
Device 10 	 Train loss 0.0978 	 LR 0.0006 	 Train images 1250 	 Round  81
Device 10 	 Train loss 0.0934 	 LR 0.0006 	 Train images 1250 	 Round  82
Device 10 	 Train loss 0.0840 	 LR 0.0006 	 Train images 1250 	 Round  83
Device 10 	 Train loss 0.0881 	 LR 0.0006 	 Train images 1250 	 Round  84
Device 10 	 Train loss 0.0841 	 LR 0.0006 	 Train images 1250 	 Round  85
Device 10 	 Train loss 0.0819 	 LR 0.0006 	 Train images 1250 	 Round  86
Device 10 	 Train loss 0.0882 	 LR 0.0006 	 Train images 1250 	 Round  87
Device 10 	 Train loss 0.0768 	 LR 0.0006 	 Train images 1250 	 Round  88
Device 10 	 Train loss 0.0784 	 LR 0.0006 	 Train images 1250 	 Round  89
Device 10 	 Train loss 0.0741 	 LR 0.0005 	 Train images 1250 	 Round  90
Device 10 	 Train loss 0.0725 	 LR 0.0005 	 Train images 1250 	 Round  91
Device 10 	 Train loss 0.0744 	 LR 0.0005 	 Train images 1250 	 Round  92
Device 10 	 Train loss 0.0665 	 LR 0.0005 	 Train images 1250 	 Round  93
Device 10 	 Train loss 0.0693 	 LR 0.0005 	 Train images 1250 	 Round  94
Device 10 	 Train loss 0.0640 	 LR 0.0005 	 Train images 1250 	 Round  95
Device 10 	 Train loss 0.0615 	 LR 0.0005 	 Train images 1250 	 Round  96
Device 10 	 Train loss 0.0633 	 LR 0.0005 	 Train images 1250 	 Round  97
Device 10 	 Train loss 0.0671 	 LR 0.0005 	 Train images 1250 	 Round  98
Device 10 	 Train loss 0.0631 	 LR 0.0005 	 Train images 1250 	 Round  99
Device 10 	 Train loss 0.0591 	 LR 0.0005 	 Train images 1250 	 Round 100
Defense none on Dataset CIFAR10.
Finished computations with time: 0:11:47.128911

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
