Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device 10 	 Train loss 0.7525 	 LR 0.0099 	 Train images 4000 	 Round   1
Device 10 	 Train loss 1.1261 	 LR 0.0097 	 Train images 4000 	 Round   3
Device 10 	 Train loss 0.4293 	 LR 0.0096 	 Train images 4000 	 Round   4
Device 10 	 Train loss 0.5034 	 LR 0.0095 	 Train images 4000 	 Round   5
Device 10 	 Train loss 0.3815 	 LR 0.0094 	 Train images 4000 	 Round   6
Device 10 	 Train loss 0.5712 	 LR 0.0093 	 Train images 4000 	 Round   7
Device 10 	 Train loss 0.2989 	 LR 0.0092 	 Train images 4000 	 Round   8
Device 10 	 Train loss 0.4049 	 LR 0.0091 	 Train images 4000 	 Round   9
Device 10 	 Train loss 0.3242 	 LR 0.0090 	 Train images 4000 	 Round  10
Device 10 	 Train loss 0.4190 	 LR 0.0090 	 Train images 4000 	 Round  11
Device 10 	 Train loss 0.2523 	 LR 0.0089 	 Train images 4000 	 Round  12
Device 10 	 Train loss 0.3186 	 LR 0.0088 	 Train images 4000 	 Round  13
Device 10 	 Train loss 0.2298 	 LR 0.0087 	 Train images 4000 	 Round  14
Device 10 	 Train loss 0.2766 	 LR 0.0086 	 Train images 4000 	 Round  15
Device 10 	 Train loss 0.2129 	 LR 0.0085 	 Train images 4000 	 Round  16
Device 10 	 Train loss 0.2883 	 LR 0.0084 	 Train images 4000 	 Round  17
Device 10 	 Train loss 0.1797 	 LR 0.0083 	 Train images 4000 	 Round  18
Device 10 	 Train loss 0.2262 	 LR 0.0083 	 Train images 4000 	 Round  19
Device 10 	 Train loss 0.1414 	 LR 0.0082 	 Train images 4000 	 Round  20
Device 10 	 Train loss 0.2074 	 LR 0.0081 	 Train images 4000 	 Round  21
Device 10 	 Train loss 0.1112 	 LR 0.0080 	 Train images 4000 	 Round  22
Device 10 	 Train loss 0.1974 	 LR 0.0079 	 Train images 4000 	 Round  23
Device 10 	 Train loss 0.1123 	 LR 0.0079 	 Train images 4000 	 Round  24
Device 10 	 Train loss 0.1756 	 LR 0.0078 	 Train images 4000 	 Round  25
Device 10 	 Train loss 0.0962 	 LR 0.0077 	 Train images 4000 	 Round  26
Device 10 	 Train loss 0.1584 	 LR 0.0076 	 Train images 4000 	 Round  27
Device 10 	 Train loss 0.0890 	 LR 0.0075 	 Train images 4000 	 Round  28
Device 10 	 Train loss 0.1391 	 LR 0.0075 	 Train images 4000 	 Round  29
Device 10 	 Train loss 0.1066 	 LR 0.0010 	 Train images 4000 	 Round  30
Device 10 	 Train loss 0.1093 	 LR 0.0010 	 Train images 4000 	 Round  31
Device 10 	 Train loss 0.0911 	 LR 0.0010 	 Train images 4000 	 Round  32
Device 10 	 Train loss 0.0881 	 LR 0.0010 	 Train images 4000 	 Round  33
Device 10 	 Train loss 0.0780 	 LR 0.0010 	 Train images 4000 	 Round  34
Device 10 	 Train loss 0.0703 	 LR 0.0010 	 Train images 4000 	 Round  35
Device 10 	 Train loss 0.0753 	 LR 0.0009 	 Train images 4000 	 Round  36
Device 10 	 Train loss 0.0647 	 LR 0.0009 	 Train images 4000 	 Round  37
Device 10 	 Train loss 0.0630 	 LR 0.0009 	 Train images 4000 	 Round  38
Device 10 	 Train loss 0.0563 	 LR 0.0009 	 Train images 4000 	 Round  39
Device 10 	 Train loss 0.0611 	 LR 0.0009 	 Train images 4000 	 Round  40
Device 10 	 Train loss 0.0548 	 LR 0.0009 	 Train images 4000 	 Round  41
Device 10 	 Train loss 0.0488 	 LR 0.0009 	 Train images 4000 	 Round  42
Device 10 	 Train loss 0.0499 	 LR 0.0009 	 Train images 4000 	 Round  43
Device 10 	 Train loss 0.0493 	 LR 0.0009 	 Train images 4000 	 Round  44
Device 10 	 Train loss 0.0444 	 LR 0.0009 	 Train images 4000 	 Round  45
Device 10 	 Train loss 0.0421 	 LR 0.0009 	 Train images 4000 	 Round  46
Device 10 	 Train loss 0.0474 	 LR 0.0008 	 Train images 4000 	 Round  47
Device 10 	 Train loss 0.0392 	 LR 0.0008 	 Train images 4000 	 Round  48
Device 10 	 Train loss 0.0421 	 LR 0.0008 	 Train images 4000 	 Round  49
Device 10 	 Train loss 0.0388 	 LR 0.0008 	 Train images 4000 	 Round  50
Defense none on Dataset CIFAR10.
Finished computations with time: 0:11:33.290895

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device 10 	 Train loss 1.0674 	 LR 0.0099 	 Train images 4000 	 Round   1
Device 10 	 Train loss 0.6711 	 LR 0.0098 	 Train images 4000 	 Round   2
Device 10 	 Train loss 1.0856 	 LR 0.0097 	 Train images 4000 	 Round   3
Device 10 	 Train loss 0.4656 	 LR 0.0096 	 Train images 4000 	 Round   4
Device 10 	 Train loss 0.4850 	 LR 0.0095 	 Train images 4000 	 Round   5
Device 10 	 Train loss 0.3491 	 LR 0.0094 	 Train images 4000 	 Round   6
Device 10 	 Train loss 0.5321 	 LR 0.0093 	 Train images 4000 	 Round   7
Device 10 	 Train loss 0.2920 	 LR 0.0092 	 Train images 4000 	 Round   8
Device 10 	 Train loss 0.3740 	 LR 0.0091 	 Train images 4000 	 Round   9
Device 10 	 Train loss 0.3007 	 LR 0.0090 	 Train images 4000 	 Round  10
Device 10 	 Train loss 0.3872 	 LR 0.0090 	 Train images 4000 	 Round  11
Device 10 	 Train loss 0.2364 	 LR 0.0089 	 Train images 4000 	 Round  12
Device 10 	 Train loss 0.3026 	 LR 0.0088 	 Train images 4000 	 Round  13
Device 10 	 Train loss 0.2227 	 LR 0.0087 	 Train images 4000 	 Round  14
Device 10 	 Train loss 0.2630 	 LR 0.0086 	 Train images 4000 	 Round  15
Device 10 	 Train loss 0.1885 	 LR 0.0085 	 Train images 4000 	 Round  16
Device 10 	 Train loss 0.2817 	 LR 0.0084 	 Train images 4000 	 Round  17
Device 10 	 Train loss 0.1760 	 LR 0.0083 	 Train images 4000 	 Round  18
Device 10 	 Train loss 0.2129 	 LR 0.0083 	 Train images 4000 	 Round  19
Device 10 	 Train loss 0.1453 	 LR 0.0082 	 Train images 4000 	 Round  20
Device 10 	 Train loss 0.1958 	 LR 0.0081 	 Train images 4000 	 Round  21
Device 10 	 Train loss 0.1090 	 LR 0.0080 	 Train images 4000 	 Round  22
Device 10 	 Train loss 0.1973 	 LR 0.0079 	 Train images 4000 	 Round  23
Device 10 	 Train loss 0.1064 	 LR 0.0079 	 Train images 4000 	 Round  24
Device 10 	 Train loss 0.1706 	 LR 0.0078 	 Train images 4000 	 Round  25
Device 10 	 Train loss 0.0937 	 LR 0.0077 	 Train images 4000 	 Round  26
Device 10 	 Train loss 0.1434 	 LR 0.0076 	 Train images 4000 	 Round  27
Device 10 	 Train loss 0.0843 	 LR 0.0075 	 Train images 4000 	 Round  28
Device 10 	 Train loss 0.1363 	 LR 0.0075 	 Train images 4000 	 Round  29
Device 10 	 Train loss 0.0945 	 LR 0.0010 	 Train images 4000 	 Round  30
Device 10 	 Train loss 0.0996 	 LR 0.0010 	 Train images 4000 	 Round  31
Device 10 	 Train loss 0.0884 	 LR 0.0010 	 Train images 4000 	 Round  32
Device 10 	 Train loss 0.0855 	 LR 0.0010 	 Train images 4000 	 Round  33
Device 10 	 Train loss 0.0757 	 LR 0.0010 	 Train images 4000 	 Round  34
Device 10 	 Train loss 0.0695 	 LR 0.0010 	 Train images 4000 	 Round  35
Device 10 	 Train loss 0.0692 	 LR 0.0009 	 Train images 4000 	 Round  36
Device 10 	 Train loss 0.0641 	 LR 0.0009 	 Train images 4000 	 Round  37
Device 10 	 Train loss 0.0615 	 LR 0.0009 	 Train images 4000 	 Round  38
Device 10 	 Train loss 0.0537 	 LR 0.0009 	 Train images 4000 	 Round  39
Device 10 	 Train loss 0.0545 	 LR 0.0009 	 Train images 4000 	 Round  40
Device 10 	 Train loss 0.0515 	 LR 0.0009 	 Train images 4000 	 Round  41
Device 10 	 Train loss 0.0465 	 LR 0.0009 	 Train images 4000 	 Round  42
Device 10 	 Train loss 0.0437 	 LR 0.0009 	 Train images 4000 	 Round  43
Device 10 	 Train loss 0.0453 	 LR 0.0009 	 Train images 4000 	 Round  44
Device 10 	 Train loss 0.0433 	 LR 0.0009 	 Train images 4000 	 Round  45
Device 10 	 Train loss 0.0399 	 LR 0.0009 	 Train images 4000 	 Round  46
Device 10 	 Train loss 0.0421 	 LR 0.0008 	 Train images 4000 	 Round  47
Device 10 	 Train loss 0.0378 	 LR 0.0008 	 Train images 4000 	 Round  48
Device 10 	 Train loss 0.0389 	 LR 0.0008 	 Train images 4000 	 Round  49
Device 10 	 Train loss 0.0360 	 LR 0.0008 	 Train images 4000 	 Round  50
Defense none on Dataset CIFAR10.
Finished computations with time: 0:12:42.909748

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device 10 	 Train loss 1.0674 	 LR 0.0099 	 Train images 4000 	 Round   1
Device 10 	 Train loss 0.6717 	 LR 0.0098 	 Train images 4000 	 Round   2
Device 10 	 Train loss 1.0850 	 LR 0.0097 	 Train images 4000 	 Round   3
Device 10 	 Train loss 0.4485 	 LR 0.0096 	 Train images 4000 	 Round   4
Device 10 	 Train loss 0.5142 	 LR 0.0095 	 Train images 4000 	 Round   5
Device 10 	 Train loss 0.3453 	 LR 0.0094 	 Train images 4000 	 Round   6
Device 10 	 Train loss 0.5369 	 LR 0.0093 	 Train images 4000 	 Round   7
Device 10 	 Train loss 0.2613 	 LR 0.0092 	 Train images 4000 	 Round   8
Device 10 	 Train loss 0.3720 	 LR 0.0091 	 Train images 4000 	 Round   9
Device 10 	 Train loss 0.3179 	 LR 0.0090 	 Train images 4000 	 Round  10
Device 10 	 Train loss 0.4034 	 LR 0.0090 	 Train images 4000 	 Round  11
Device 10 	 Train loss 0.2303 	 LR 0.0089 	 Train images 4000 	 Round  12
Device 10 	 Train loss 0.3000 	 LR 0.0088 	 Train images 4000 	 Round  13
Device 10 	 Train loss 0.2310 	 LR 0.0087 	 Train images 4000 	 Round  14
Device 10 	 Train loss 0.2505 	 LR 0.0086 	 Train images 4000 	 Round  15
Device 10 	 Train loss 0.1998 	 LR 0.0085 	 Train images 4000 	 Round  16
Device 10 	 Train loss 0.2765 	 LR 0.0084 	 Train images 4000 	 Round  17
Device 10 	 Train loss 0.1618 	 LR 0.0083 	 Train images 4000 	 Round  18
Device 10 	 Train loss 0.2140 	 LR 0.0083 	 Train images 4000 	 Round  19
Device 10 	 Train loss 0.1275 	 LR 0.0082 	 Train images 4000 	 Round  20
Device 10 	 Train loss 0.1972 	 LR 0.0081 	 Train images 4000 	 Round  21
Device 10 	 Train loss 0.1019 	 LR 0.0080 	 Train images 4000 	 Round  22
Device 10 	 Train loss 0.1961 	 LR 0.0079 	 Train images 4000 	 Round  23
Device 10 	 Train loss 0.1012 	 LR 0.0079 	 Train images 4000 	 Round  24
Device 10 	 Train loss 0.1659 	 LR 0.0078 	 Train images 4000 	 Round  25
Device 10 	 Train loss 0.0890 	 LR 0.0077 	 Train images 4000 	 Round  26
Device 10 	 Train loss 0.1375 	 LR 0.0076 	 Train images 4000 	 Round  27
Device 10 	 Train loss 0.0871 	 LR 0.0075 	 Train images 4000 	 Round  28
Device 10 	 Train loss 0.1305 	 LR 0.0075 	 Train images 4000 	 Round  29
Device 10 	 Train loss 0.0958 	 LR 0.0010 	 Train images 4000 	 Round  30
Device 10 	 Train loss 0.1051 	 LR 0.0010 	 Train images 4000 	 Round  31
Device 10 	 Train loss 0.0910 	 LR 0.0010 	 Train images 4000 	 Round  32
Device 10 	 Train loss 0.0880 	 LR 0.0010 	 Train images 4000 	 Round  33
Device 10 	 Train loss 0.0777 	 LR 0.0010 	 Train images 4000 	 Round  34
Device 10 	 Train loss 0.0704 	 LR 0.0010 	 Train images 4000 	 Round  35
Device 10 	 Train loss 0.0707 	 LR 0.0009 	 Train images 4000 	 Round  36
Device 10 	 Train loss 0.0631 	 LR 0.0009 	 Train images 4000 	 Round  37
Device 10 	 Train loss 0.0618 	 LR 0.0009 	 Train images 4000 	 Round  38
Device 10 	 Train loss 0.0539 	 LR 0.0009 	 Train images 4000 	 Round  39
Device 10 	 Train loss 0.0549 	 LR 0.0009 	 Train images 4000 	 Round  40
Device 10 	 Train loss 0.0518 	 LR 0.0009 	 Train images 4000 	 Round  41
Device 10 	 Train loss 0.0466 	 LR 0.0009 	 Train images 4000 	 Round  42
Device 10 	 Train loss 0.0433 	 LR 0.0009 	 Train images 4000 	 Round  43
Device 10 	 Train loss 0.0455 	 LR 0.0009 	 Train images 4000 	 Round  44
Device 10 	 Train loss 0.0437 	 LR 0.0009 	 Train images 4000 	 Round  45
Device 10 	 Train loss 0.0404 	 LR 0.0009 	 Train images 4000 	 Round  46
Device 10 	 Train loss 0.0424 	 LR 0.0008 	 Train images 4000 	 Round  47
Device 10 	 Train loss 0.0360 	 LR 0.0008 	 Train images 4000 	 Round  48
Device 10 	 Train loss 0.0379 	 LR 0.0008 	 Train images 4000 	 Round  49
Device 10 	 Train loss 0.0360 	 LR 0.0008 	 Train images 4000 	 Round  50
Defense none on Dataset CIFAR10.
Finished computations with time: 0:12:45.024189

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device 10 	 Train loss 1.0601 	 LR 0.0099 	 Train images 4000 	 Round   1
Device 10 	 Train loss 0.5800 	 LR 0.0098 	 Train images 4000 	 Round   2
Device 10 	 Train loss 1.1226 	 LR 0.0097 	 Train images 4000 	 Round   3
Device 10 	 Train loss 0.4535 	 LR 0.0096 	 Train images 4000 	 Round   4
Device 10 	 Train loss 0.4834 	 LR 0.0095 	 Train images 4000 	 Round   5
Device 10 	 Train loss 0.3572 	 LR 0.0094 	 Train images 4000 	 Round   6
Device 10 	 Train loss 0.5635 	 LR 0.0093 	 Train images 4000 	 Round   7
Device 10 	 Train loss 0.3094 	 LR 0.0092 	 Train images 4000 	 Round   8
Device 10 	 Train loss 0.3830 	 LR 0.0091 	 Train images 4000 	 Round   9
Device 10 	 Train loss 0.3261 	 LR 0.0090 	 Train images 4000 	 Round  10
Device 10 	 Train loss 0.3962 	 LR 0.0090 	 Train images 4000 	 Round  11
Device 10 	 Train loss 0.2493 	 LR 0.0089 	 Train images 4000 	 Round  12
Device 10 	 Train loss 0.3244 	 LR 0.0088 	 Train images 4000 	 Round  13
Device 10 	 Train loss 0.2347 	 LR 0.0087 	 Train images 4000 	 Round  14
Device 10 	 Train loss 0.2604 	 LR 0.0086 	 Train images 4000 	 Round  15
Device 10 	 Train loss 0.2214 	 LR 0.0085 	 Train images 4000 	 Round  16
Device 10 	 Train loss 0.2792 	 LR 0.0084 	 Train images 4000 	 Round  17
Device 10 	 Train loss 0.1768 	 LR 0.0083 	 Train images 4000 	 Round  18
Device 10 	 Train loss 0.2172 	 LR 0.0083 	 Train images 4000 	 Round  19
Device 10 	 Train loss 0.1347 	 LR 0.0082 	 Train images 4000 	 Round  20
Device 10 	 Train loss 0.2038 	 LR 0.0081 	 Train images 4000 	 Round  21
Device 10 	 Train loss 0.0959 	 LR 0.0080 	 Train images 4000 	 Round  22
Device 10 	 Train loss 0.1975 	 LR 0.0079 	 Train images 4000 	 Round  23
Device 10 	 Train loss 0.1064 	 LR 0.0079 	 Train images 4000 	 Round  24
Device 10 	 Train loss 0.1657 	 LR 0.0078 	 Train images 4000 	 Round  25
Device 10 	 Train loss 0.0916 	 LR 0.0077 	 Train images 4000 	 Round  26
Device 10 	 Train loss 0.1434 	 LR 0.0076 	 Train images 4000 	 Round  27
Device 10 	 Train loss 0.0796 	 LR 0.0075 	 Train images 4000 	 Round  28
Device 10 	 Train loss 0.1255 	 LR 0.0075 	 Train images 4000 	 Round  29
Device 10 	 Train loss 0.0952 	 LR 0.0010 	 Train images 4000 	 Round  30
Device 10 	 Train loss 0.1003 	 LR 0.0010 	 Train images 4000 	 Round  31
Device 10 	 Train loss 0.0853 	 LR 0.0010 	 Train images 4000 	 Round  32
Device 10 	 Train loss 0.0846 	 LR 0.0010 	 Train images 4000 	 Round  33
Device 10 	 Train loss 0.0767 	 LR 0.0010 	 Train images 4000 	 Round  34
Device 10 	 Train loss 0.0684 	 LR 0.0010 	 Train images 4000 	 Round  35
Device 10 	 Train loss 0.0706 	 LR 0.0009 	 Train images 4000 	 Round  36
Device 10 	 Train loss 0.0634 	 LR 0.0009 	 Train images 4000 	 Round  37
Device 10 	 Train loss 0.0619 	 LR 0.0009 	 Train images 4000 	 Round  38
Device 10 	 Train loss 0.0545 	 LR 0.0009 	 Train images 4000 	 Round  39
Device 10 	 Train loss 0.0573 	 LR 0.0009 	 Train images 4000 	 Round  40
Device 10 	 Train loss 0.0536 	 LR 0.0009 	 Train images 4000 	 Round  41
Device 10 	 Train loss 0.0487 	 LR 0.0009 	 Train images 4000 	 Round  42
Device 10 	 Train loss 0.0469 	 LR 0.0009 	 Train images 4000 	 Round  43
Device 10 	 Train loss 0.0479 	 LR 0.0009 	 Train images 4000 	 Round  44
Device 10 	 Train loss 0.0453 	 LR 0.0009 	 Train images 4000 	 Round  45
Device 10 	 Train loss 0.0428 	 LR 0.0009 	 Train images 4000 	 Round  46
Device 10 	 Train loss 0.0460 	 LR 0.0008 	 Train images 4000 	 Round  47
Device 10 	 Train loss 0.0373 	 LR 0.0008 	 Train images 4000 	 Round  48
Device 10 	 Train loss 0.0417 	 LR 0.0008 	 Train images 4000 	 Round  49
Device 10 	 Train loss 0.0390 	 LR 0.0008 	 Train images 4000 	 Round  50
Device 10 	 Train loss 0.0358 	 LR 0.0008 	 Train images 4000 	 Round  51
Device 10 	 Train loss 0.0376 	 LR 0.0008 	 Train images 4000 	 Round  52
Device 10 	 Train loss 0.0386 	 LR 0.0008 	 Train images 4000 	 Round  53
Device 10 	 Train loss 0.0342 	 LR 0.0008 	 Train images 4000 	 Round  54
Device 10 	 Train loss 0.0290 	 LR 0.0008 	 Train images 4000 	 Round  55
Device 10 	 Train loss 0.0306 	 LR 0.0008 	 Train images 4000 	 Round  56
Device 10 	 Train loss 0.0306 	 LR 0.0008 	 Train images 4000 	 Round  57
Device 10 	 Train loss 0.0291 	 LR 0.0008 	 Train images 4000 	 Round  58
Device 10 	 Train loss 0.0309 	 LR 0.0007 	 Train images 4000 	 Round  59
Device 10 	 Train loss 0.0295 	 LR 0.0007 	 Train images 4000 	 Round  60
Device 10 	 Train loss 0.0280 	 LR 0.0007 	 Train images 4000 	 Round  61
Device 10 	 Train loss 0.0276 	 LR 0.0007 	 Train images 4000 	 Round  62
Device 10 	 Train loss 0.0256 	 LR 0.0007 	 Train images 4000 	 Round  63
Device 10 	 Train loss 0.0265 	 LR 0.0007 	 Train images 4000 	 Round  64
Device 10 	 Train loss 0.0236 	 LR 0.0007 	 Train images 4000 	 Round  65
Device 10 	 Train loss 0.0231 	 LR 0.0007 	 Train images 4000 	 Round  66
Device 10 	 Train loss 0.0255 	 LR 0.0007 	 Train images 4000 	 Round  67
Device 10 	 Train loss 0.0224 	 LR 0.0007 	 Train images 4000 	 Round  68
Device 10 	 Train loss 0.0227 	 LR 0.0007 	 Train images 4000 	 Round  69
Device 10 	 Train loss 0.0219 	 LR 0.0007 	 Train images 4000 	 Round  70
Device 10 	 Train loss 0.0227 	 LR 0.0007 	 Train images 4000 	 Round  71
Device 10 	 Train loss 0.0212 	 LR 0.0007 	 Train images 4000 	 Round  72
Device 10 	 Train loss 0.0211 	 LR 0.0006 	 Train images 4000 	 Round  73
Device 10 	 Train loss 0.0183 	 LR 0.0006 	 Train images 4000 	 Round  74
Device 10 	 Train loss 0.0197 	 LR 0.0006 	 Train images 4000 	 Round  75
Device 10 	 Train loss 0.0208 	 LR 0.0006 	 Train images 4000 	 Round  76
Device 10 	 Train loss 0.0179 	 LR 0.0006 	 Train images 4000 	 Round  77
Device 10 	 Train loss 0.0186 	 LR 0.0006 	 Train images 4000 	 Round  78
Device 10 	 Train loss 0.0182 	 LR 0.0006 	 Train images 4000 	 Round  79
Device 10 	 Train loss 0.0192 	 LR 0.0006 	 Train images 4000 	 Round  80
Device 10 	 Train loss 0.0181 	 LR 0.0006 	 Train images 4000 	 Round  81
Device 10 	 Train loss 0.0178 	 LR 0.0006 	 Train images 4000 	 Round  82
Device 10 	 Train loss 0.0164 	 LR 0.0006 	 Train images 4000 	 Round  83
Device 10 	 Train loss 0.0175 	 LR 0.0006 	 Train images 4000 	 Round  84
Device 10 	 Train loss 0.0165 	 LR 0.0006 	 Train images 4000 	 Round  85
Device 10 	 Train loss 0.0175 	 LR 0.0006 	 Train images 4000 	 Round  86
Device 10 	 Train loss 0.0164 	 LR 0.0006 	 Train images 4000 	 Round  87
Device 10 	 Train loss 0.0176 	 LR 0.0006 	 Train images 4000 	 Round  88
Device 10 	 Train loss 0.0161 	 LR 0.0006 	 Train images 4000 	 Round  89
Device 10 	 Train loss 0.0164 	 LR 0.0005 	 Train images 4000 	 Round  90
Device 10 	 Train loss 0.0150 	 LR 0.0005 	 Train images 4000 	 Round  91
Device 10 	 Train loss 0.0149 	 LR 0.0005 	 Train images 4000 	 Round  92
Device 10 	 Train loss 0.0148 	 LR 0.0005 	 Train images 4000 	 Round  93
Device 10 	 Train loss 0.0144 	 LR 0.0005 	 Train images 4000 	 Round  94
Device 10 	 Train loss 0.0154 	 LR 0.0005 	 Train images 4000 	 Round  95
Device 10 	 Train loss 0.0135 	 LR 0.0005 	 Train images 4000 	 Round  96
Device 10 	 Train loss 0.0132 	 LR 0.0005 	 Train images 4000 	 Round  97
Device 10 	 Train loss 0.0140 	 LR 0.0005 	 Train images 4000 	 Round  98
Device 10 	 Train loss 0.0130 	 LR 0.0005 	 Train images 4000 	 Round  99
Device 10 	 Train loss 0.0139 	 LR 0.0005 	 Train images 4000 	 Round 100
Defense none on Dataset CIFAR10.
Finished computations with time: 0:22:36.111561

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device 10 	 Train loss 1.0674 	 LR 0.0099 	 Train images 4000 	 Round   1
Device 10 	 Train loss 0.6711 	 LR 0.0098 	 Train images 4000 	 Round   2
Device 10 	 Train loss 1.0834 	 LR 0.0097 	 Train images 4000 	 Round   3
Device 10 	 Train loss 0.4462 	 LR 0.0096 	 Train images 4000 	 Round   4
Device 10 	 Train loss 0.5117 	 LR 0.0095 	 Train images 4000 	 Round   5
Device 10 	 Train loss 0.3320 	 LR 0.0094 	 Train images 4000 	 Round   6
Device 10 	 Train loss 0.5980 	 LR 0.0093 	 Train images 4000 	 Round   7
Device 10 	 Train loss 0.2992 	 LR 0.0092 	 Train images 4000 	 Round   8
Device 10 	 Train loss 0.3711 	 LR 0.0091 	 Train images 4000 	 Round   9
Device 10 	 Train loss 0.3067 	 LR 0.0090 	 Train images 4000 	 Round  10
Device 10 	 Train loss 0.3855 	 LR 0.0090 	 Train images 4000 	 Round  11
Device 10 	 Train loss 0.2230 	 LR 0.0089 	 Train images 4000 	 Round  12
Device 10 	 Train loss 0.3000 	 LR 0.0088 	 Train images 4000 	 Round  13
Device 10 	 Train loss 0.2309 	 LR 0.0087 	 Train images 4000 	 Round  14
Device 10 	 Train loss 0.2566 	 LR 0.0086 	 Train images 4000 	 Round  15
Device 10 	 Train loss 0.1831 	 LR 0.0085 	 Train images 4000 	 Round  16
Device 10 	 Train loss 0.2716 	 LR 0.0084 	 Train images 4000 	 Round  17
Device 10 	 Train loss 0.1648 	 LR 0.0083 	 Train images 4000 	 Round  18
Device 10 	 Train loss 0.2151 	 LR 0.0083 	 Train images 4000 	 Round  19
Device 10 	 Train loss 0.1325 	 LR 0.0082 	 Train images 4000 	 Round  20
Device 10 	 Train loss 0.2095 	 LR 0.0081 	 Train images 4000 	 Round  21
Device 10 	 Train loss 0.1012 	 LR 0.0080 	 Train images 4000 	 Round  22
Device 10 	 Train loss 0.1904 	 LR 0.0079 	 Train images 4000 	 Round  23
Device 10 	 Train loss 0.0958 	 LR 0.0079 	 Train images 4000 	 Round  24
