Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.8033 	 LR 0.0099 	 Train images 1250 	 Round   1
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.8033 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 4.4185 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 4.1963 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 4.0070 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 3.8158 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 3.6732 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 3.5296 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 3.3113 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 3.1706 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 3.0412 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 2.9901 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 2.8066 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 2.7040 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 2.6125 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 2.5137 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 2.4052 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 2.2973 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 2.2090 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 2.0856 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 2.1075 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 1.9677 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 1.8850 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 1.8098 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 1.7132 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 1.6102 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 1.5386 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 1.5033 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 1.3792 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 1.3386 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 1.1096 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 0.9790 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 0.9447 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 0.9281 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 0.8801 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 0.8993 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 0.8550 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 0.8382 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 0.8270 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 0.8154 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 0.7984 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 0.7694 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 0.7603 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 0.7445 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 0.7152 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 0.7132 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 0.6983 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 0.6877 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 0.6718 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 0.6618 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 0.6346 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR100.
Finished computations with time: 0:06:05.155153

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.9166 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 4.7493 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 4.5136 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 4.3125 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 4.1102 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 3.9536 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 3.8244 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 3.7087 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 3.5874 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 3.5175 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 3.4357 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 3.2862 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 3.2894 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 3.0859 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 2.9331 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 2.8766 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 2.8503 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 2.6742 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 2.4673 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 2.3404 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 2.2375 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 2.2074 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 2.0789 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 1.9150 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 1.6935 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 1.8228 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 1.6025 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 1.4713 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 1.2911 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 0.7345 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 0.5309 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 0.4852 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 0.4491 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 0.3970 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 0.3560 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 0.3597 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 0.3324 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 0.2987 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 0.3258 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 0.2656 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 0.2657 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 0.2432 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 0.2379 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 0.2299 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 0.2286 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 0.2209 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 0.1963 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 0.1939 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 0.1852 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 0.1627 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR100.
Finished computations with time: 0:09:34.296272

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.8657 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 4.6814 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 4.3666 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 4.1392 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 3.9973 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 3.8967 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 3.7664 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 3.6853 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 3.5651 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 3.5364 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 3.4449 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 3.3677 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 3.3636 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 3.2405 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 3.1847 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 3.1332 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 3.0809 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 3.0384 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 2.9806 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 2.8817 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 2.8071 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 2.7876 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 2.7290 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 2.6316 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 2.5587 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 2.5498 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 2.4067 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 2.3770 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 2.2937 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 2.0004 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 1.7697 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 1.7126 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 1.6820 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 1.6353 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 1.5947 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 1.5743 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 1.5453 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 1.4990 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 1.4861 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 1.4456 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 1.4618 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 1.3946 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 1.3558 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 1.3363 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 1.3417 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 1.3062 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 1.2689 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 1.2124 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 1.2000 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 1.2116 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR100.
Finished computations with time: 0:09:33.609922

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.7011 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 4.6036 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 4.5087 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 4.3860 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 4.3013 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 4.2508 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 4.1563 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 4.0751 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 4.0337 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 3.9741 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 3.9636 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 3.9088 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 3.8252 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 3.7945 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 3.7824 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 3.7002 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 3.6531 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 3.6047 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 3.5395 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 3.5912 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 3.5017 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 3.4561 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 3.4038 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 3.3706 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 3.2870 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 3.3079 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 3.2630 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 3.2285 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 3.1837 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 2.9720 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 2.9256 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 2.9138 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 2.9022 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 2.8656 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 2.8859 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 2.8735 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 2.8522 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 2.8574 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 2.8345 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 2.8246 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 2.8146 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 2.7991 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 2.8048 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 2.7822 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 2.7629 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 2.7618 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 2.7646 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 2.7400 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 2.7362 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 2.7244 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR100.
Finished computations with time: 0:06:03.213619

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.7011 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 4.6041 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 4.5083 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 4.3878 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 4.3016 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 4.2473 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 4.1539 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 4.0770 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 4.0358 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 3.9674 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 3.9662 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 3.9069 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 3.8207 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 3.7935 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 3.7818 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 3.7037 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 3.6510 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 3.6126 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 3.5471 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 3.5889 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 3.4963 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 3.4603 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 3.4070 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 3.3697 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 3.2860 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 3.3034 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 3.2632 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 3.2390 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 3.1753 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 2.9696 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 2.9261 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 2.9137 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 2.9015 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 2.8637 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 2.8853 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 2.8741 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 2.8528 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 2.8573 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 2.8325 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 2.8227 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 2.8126 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 2.8004 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 2.8014 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 2.7799 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 2.7625 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 2.7580 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 2.7613 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 2.7396 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 2.7339 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 2.7227 	 LR 0.0008 	 Train images 1250 	 Round  50
Device 10 	 Train loss 2.7113 	 LR 0.0008 	 Train images 1250 	 Round  51
Device 10 	 Train loss 2.7174 	 LR 0.0008 	 Train images 1250 	 Round  52
Device 10 	 Train loss 2.6947 	 LR 0.0008 	 Train images 1250 	 Round  53
Device 10 	 Train loss 2.6722 	 LR 0.0008 	 Train images 1250 	 Round  54
Device 10 	 Train loss 2.6794 	 LR 0.0008 	 Train images 1250 	 Round  55
Device 10 	 Train loss 2.6570 	 LR 0.0008 	 Train images 1250 	 Round  56
Device 10 	 Train loss 2.6422 	 LR 0.0008 	 Train images 1250 	 Round  57
Device 10 	 Train loss 2.6437 	 LR 0.0008 	 Train images 1250 	 Round  58
Device 10 	 Train loss 2.6551 	 LR 0.0007 	 Train images 1250 	 Round  59
Device 10 	 Train loss 2.6390 	 LR 0.0007 	 Train images 1250 	 Round  60
Device 10 	 Train loss 2.6369 	 LR 0.0007 	 Train images 1250 	 Round  61
Device 10 	 Train loss 2.6054 	 LR 0.0007 	 Train images 1250 	 Round  62
Device 10 	 Train loss 2.5833 	 LR 0.0007 	 Train images 1250 	 Round  63
Device 10 	 Train loss 2.5875 	 LR 0.0007 	 Train images 1250 	 Round  64
Device 10 	 Train loss 2.5535 	 LR 0.0007 	 Train images 1250 	 Round  65
Device 10 	 Train loss 2.5588 	 LR 0.0007 	 Train images 1250 	 Round  66
